,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
10,2020-09-15,297.0,406.0,1402.0,1418.0,65.0,1379.0,1414.0,6.0,1149.0,1726.0,1654.0,1419.0,1415.0,1227.0,10.0,1385.0,109.0,1406.0,533.0,2.0,,,,,,,,,1627402205.0,,,,,0.0,,0.986014746921,100.79637468918501,,,,,,,,,,1.208088e-06,150000000.0,150000000.0,4533242.971312593,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,100.0,149546183.92335165,149999989.27600515,149999998.64731544,147902212.03808096,149999822.9940995,149999998.3944632,145496663.48747277,149981604.07281113,149999999.98652223,149999998.6573154,149999998.51090634,149999993.65400392,149999899.7795546,149991166.102444,146001260.8637022,148434133.7165818,149695687.30421433,144743403.2975868,,,,,,,,,148343090.1316716,148897018.55622652,146517389.6140527,150000000.0,411.0,0.004756944444,730.0,1488148.7599384366,,3948.6947294660345,,672.5579204123079,,1.47456932875,,
11,2020-09-16,203.0,406.0,1385.0,1403.0,63.0,1361.0,1398.0,6.0,1137.0,1740.0,1662.0,1403.0,1400.0,1213.0,10.0,1368.0,105.0,1389.0,528.0,2.0,,,,,,,,,1627402218.0,,,,,0.0,,0.986115939939,238.573800814134,,,,,,,,,,1.234595e-06,150000000.0,150000000.0,4462406.914006064,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,100.0,149555560.22192913,149999988.056527,149999998.5164932,147917390.99088213,149999819.07862023,149999998.16364104,145521974.30553275,149982197.64853713,149999999.9862946,149999998.5164932,149999998.38008416,149999992.4455761,149999905.8640753,149991567.33271524,145998553.68176225,148421341.8308581,149699551.82917735,144768714.11564687,,,,,,,,,148371205.7567036,148917862.99454877,146543144.7230953,150000000.0,312.0,0.0036111111109999997,529.0,628736.2631107204,,2088.078864214388,,592.7113338038869,,1.481933286877,,
12,2020-09-17,147.0,391.0,1362.0,1380.0,60.0,1338.0,1375.0,6.0,1112.0,1752.0,1670.0,1380.0,1377.0,1189.0,11.0,1346.0,103.0,1366.0,512.0,3.0,,,,,,,,,1627402234.0,,,,,0.0,,0.98652775241,1.1060648495649998,,,,,,,,,,1.2899770000000001e-06,150000000.0,150000000.0,146029705.03546292,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,149544631.39467207,150000000.0,150000000.0,100.0,149562694.19940725,149999987.8923317,149999998.35229796,147979162.86152038,149999810.7117397,149999997.99944577,145714450.6434823,149981926.9879159,149999999.985105,149999998.35229796,149999998.21588883,149999992.28138074,149999912.07340097,149991441.8614102,146303953.86896092,148496652.51914707,149705648.27960098,145147148.5235964,,,,,,,,,148466619.16636693,148984063.106327,146737746.306274,150000000.0,157.0,0.00181712963,249.0,135615918.05304134,,547025.1295786309,,2082.56,,2.3899950019780003,,
13,2020-09-18,280.0,378.0,1346.0,1370.0,60.0,1315.0,1363.0,5.0,1090.0,1766.0,1679.0,1371.0,1365.0,1163.0,8.0,1325.0,101.0,1353.0,492.0,3.0,,,,,,,,,1627402262.0,,,,,0.0,,0.9871273077159999,85.842382473105,,,,,,,,,,1.6250899999999998e-06,150000000.0,150000000.0,146591644.60510024,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,148821394.5603154,150000000.0,150000000.0,100.0,149573615.6123251,149999983.21473745,149999998.2367577,148069096.15733275,149999761.1647145,149999997.70797056,146080191.51803932,149982266.2717782,149999999.9854067,149999998.24900854,149999997.92441368,149999991.3015124,149999888.97795826,149991262.71615386,146420182.01553223,148561230.96724224,149708779.28099376,145684328.04523474,,,,,,,,,148551230.96666354,149055813.13675883,146967423.7723832,150000000.0,298.0,0.0034490740740000005,489.0,1747388.5938219014,,6453.669781985413,,1466.0,,2.411033965467,,
14,2020-09-19,209.0,362.0,1336.0,1365.0,60.0,1303.0,1356.0,4.0,1070.0,1789.0,1681.0,1366.0,1357.0,1146.0,7.0,1312.0,99.0,1343.0,476.0,3.0,,,,,,,,,1627402278.0,,,,,0.0,,0.987826911618,207.42045855796798,,,,,,,,,,1.598974e-06,150000000.0,150000000.0,12170512.028797414,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,148415371.12425262,150000000.0,150000000.0,100.0,149580012.3716543,149999981.1280332,149999998.19042856,148174036.74271008,149999764.78810924,149999997.6202162,146216432.40485522,149981689.63691935,149999999.98442075,149999998.20267934,149999997.73665932,149999989.21480805,149999878.16149458,149991080.57968232,146556422.90234816,148637697.6801275,149714380.9030235,146019991.75644785,,,,,,,,,148647462.09411332,149136619.97807032,147101789.57821602,150000000.0,252.0,0.002916666667,418.0,723168.7801812444,,3075.4842582261326,,1002.1815130303056,,2.4196043149329998,,
15,2020-09-20,156.0,336.0,1308.0,1342.0,55.0,1273.0,1331.0,4.0,1042.0,1782.0,1670.0,1343.0,1332.0,1120.0,7.0,1282.0,90.0,1316.0,453.0,3.0,,,,,,,,,1627402292.0,,,,,0.0,,0.9884227307060001,234.164494331395,,,,,,,,,,1.664231e-06,150000000.0,150000000.0,5342059.151601735,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,147874992.07358646,150000000.0,150000000.0,100.0,149578890.0557093,149999979.13801727,149999998.12707496,148263409.60587648,149999754.8047056,149999997.40817115,146499043.19841236,149981627.12384045,149999999.9840071,149999998.1393258,149999997.52461427,149999988.22479218,149999868.17809093,149991243.57149464,146839033.6959052,148686705.53400084,149717836.1275265,146302602.55000496,,,,,,,,,148777803.38725868,149215075.89559183,147332506.26735553,150000000.0,166.0,0.0019212962959999998,270.0,640575.3375561568,,4017.9594728429224,,971.148169593136,,2.426836641985,,
16,2020-09-21,168.0,317.0,1279.0,1312.0,58.0,1248.0,1302.0,4.0,1020.0,1778.0,1657.0,1313.0,1303.0,1097.0,6.0,1256.0,92.0,1287.0,431.0,3.0,,,,,,,,,1627402316.0,,,,,0.0,,0.989263931353,271.658659737411,,,,,,,,,,1.453144e-06,150000000.0,150000000.0,5258979.342930598,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,147871828.29995805,150000000.0,150000000.0,100.0,149582721.55456376,149999979.0671266,149999998.04133227,148389589.7030231,149999785.83537534,149999997.35017616,146581915.18286186,149981837.42489624,149999999.98081627,149999998.0535831,149999997.46661928,149999988.1539015,149999884.51341444,149991268.26811597,146800794.32403928,148795697.5953801,149718444.590857,146385474.5344545,,,,,,,,,148868687.2490459,149273101.99656323,147380204.95639515,150000000.0,222.0,0.002569444444,332.0,552163.5133773839,,2739.032528681191,,1000.0,,2.4328990339809997,,
17,2020-09-22,150.0,331.0,1298.0,1332.0,60.0,1266.0,1322.0,4.0,1032.0,1801.0,1679.0,1333.0,1323.0,1111.0,6.0,1274.0,96.0,1306.0,444.0,3.0,,,,,,,,,1627402331.0,,,,,0.0,,0.988719072574,291.250517400293,,,,,,,,,,1.474159e-06,150000000.0,150000000.0,5290800.269345727,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,147855418.4723882,150000000.0,150000000.0,100.0,149581414.31252527,149999978.67352292,149999998.0276321,148307860.88616493,149999782.94177166,149999997.33647594,146332635.40427262,149981397.9016835,149999999.98081574,149999998.03988293,149999997.45291904,149999987.7602979,149999881.6198108,149991082.14749148,146582642.0173992,148741451.2769573,149716040.46605918,146136194.75586525,,,,,,,,,148779292.02396104,149236144.10617298,147242031.98851773,150000000.0,194.0,0.00224537037,308.0,515020.5443028993,,3002.303628995356,,1046.7170017177427,,2.4390637641,,
18,2020-09-23,209.0,314.0,1276.0,1313.0,59.0,1242.0,1302.0,4.0,1009.0,1809.0,1676.0,1314.0,1303.0,1086.0,6.0,1250.0,94.0,1285.0,422.0,3.0,,,,,,,,,1627402346.0,,,,,0.0,,0.989418193733,96.854700961567,,,,,,,,,,1.555534e-06,150000000.0,150000000.0,5472994.18229893,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,147842094.53795958,150000000.0,150000000.0,100.0,149589148.25832796,149999976.79131553,149999997.95181796,148412729.05996144,149999770.64072374,149999997.2269203,146548973.26072863,149981580.5500923,149999999.98016772,149999997.96406877,149999997.34336334,149999987.08142075,149999871.0682619,149991012.16250435,146798979.87385526,148828907.76105124,149716586.5649538,146352532.61232123,,,,,,,,,148883995.20510107,149295372.2396253,147447334.76954424,150000000.0,311.0,0.003599537037,426.0,1548711.611422169,,5443.828559510482,,1000.0,,2.454524237209,,
19,2020-09-24,182.0,307.0,1261.0,1300.0,57.0,1225.0,1287.0,5.0,990.0,1810.0,1675.0,1302.0,1289.0,1068.0,8.0,1233.0,90.0,1269.0,413.0,3.0,,,,,,,,,1627402372.0,,,,,0.0,,0.989776911224,118.69798957306699,,,,,,,,,,1.656524e-06,150000000.0,150000000.0,5427705.460358959,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,147739222.5355838,150000000.0,150000000.0,100.0,149593884.0222358,149999976.88170484,149999997.8836902,148466536.68357164,149999755.5582642,149999996.95730963,146617978.55418706,149981393.829466,149999999.97995135,149999997.90925676,149999997.19969127,149999985.89181006,149999855.9858024,149991018.6608397,146976178.17873612,148864244.13639042,149719649.45424098,146206284.2493146,,,,,,,,,148952646.23992327,149330126.13645825,147563023.11939165,150000000.0,253.0,0.0029282407410000004,390.0,1263711.3782593915,,6114.544293276316,,955.152106222262,,2.470422052371,,
20,2020-09-25,213.0,292.0,1237.0,1275.0,50.0,1199.0,1263.0,5.0,968.0,1809.0,1655.0,1276.0,1265.0,1044.0,7.0,1207.0,83.0,1244.0,400.0,3.0,,,,,,,,,1627402386.0,,,,,0.0,,0.989917497363,80.307502970933,,,,,,,,,,1.71532e-06,150000000.0,150000000.0,12504477.21404291,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,13090356.617279358,150000000.0,150000000.0,100.0,149595301.57375592,149999977.98014152,149999997.84966463,148487624.60448775,149999746.60704276,149999997.01044562,146785521.83800277,149981827.36559674,149999999.978244,149999997.86298043,149999997.25282726,149999985.85252088,149999847.03458098,149991192.83927977,147035528.45112944,148886301.58146977,149723569.91905114,146385903.88600907,,,,,,,,,149029108.40520218,149369228.6634258,147723441.8355458,150000000.0,308.0,0.003564814815,473.0,1867820.4956054003,,6685.941940878967,,1438.83095607257,,2.491505055958,,
21,2020-09-26,83.0,285.0,1225.0,1263.0,50.0,1188.0,1250.0,5.0,952.0,1807.0,1649.0,1264.0,1252.0,1028.0,7.0,1196.0,84.0,1232.0,391.0,3.0,,,,,,,,,1627402402.0,,,,,0.0,,0.99005398263,1179.80722214712,,,,,,,,,,1.647366e-06,150000000.0,150000000.0,12489764.467745908,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,12845937.047291808,150000000.0,150000000.0,100.0,149601214.806933,149999978.06822896,149999997.83000207,148508097.39456216,149999756.63513017,149999996.9719542,146794457.5657749,149981560.01777697,149999999.97833467,149999997.84331775,149999997.21433583,149999985.94060835,149999857.06266838,149990876.08643976,147044464.17890146,148918134.28549936,149726850.05964944,146395913.61378115,,,,,,,,,149052535.0568269,149389448.77526894,147729648.6128246,150000000.0,81.0,0.0009375,134.0,127139.41496901205,,1927.3231434646216,,796.2505150762984,,2.4932267979660003,,
22,2020-09-27,92.0,287.0,1224.0,1263.0,50.0,1185.0,1250.0,5.0,949.0,1814.0,1652.0,1264.0,1252.0,1024.0,7.0,1193.0,84.0,1231.0,392.0,3.0,,,,,,,,,1627402417.0,,,,,0.0,,0.989992142306,1099.973589663358,,,,,,,,,,1.7549119999999998e-06,150000000.0,150000000.0,5521583.275908899,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,12786158.452376842,150000000.0,150000000.0,100.0,149604541.67449144,149999977.70682383,149999997.80435187,148498821.34594983,149999740.76341605,149999996.946304,146790941.46945277,149981711.93356645,149999999.97792435,149999997.81766757,149999997.18868563,149999985.57920322,149999841.19095418,149990934.24527353,147040948.08257943,148908842.19195032,149729157.52709633,146420178.9300303,,,,,,,,,149044386.58411252,149390798.3922258,147720572.1195945,150000000.0,97.0,0.0011226851850000001,152.0,136366.91045091988,,1481.7188366526311,,655.6368552507239,,2.494728273054,,
23,2020-09-28,79.0,283.0,1222.0,1261.0,50.0,1184.0,1248.0,5.0,948.0,1820.0,1655.0,1262.0,1250.0,1023.0,7.0,1192.0,85.0,1229.0,387.0,3.0,,,,,,,,,1627402444.0,,,,,0.0,,0.990214535285,1014.053141013653,,,,,,,,,,1.7181039999999998e-06,150000000.0,150000000.0,5473070.753613127,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,12803490.914796522,150000000.0,150000000.0,100.0,149606574.92656592,149999977.67482215,149999997.77235022,148532180.2927662,149999746.15251437,149999996.91430235,146819138.76269493,149981797.8872816,149999999.97792435,149999997.78566596,149999997.15668398,149999985.54720154,149999846.58005252,149991020.19898868,147069145.37582153,148952711.94372466,149729591.84426084,146448989.02718362,,,,,,,,,149074496.60005438,149407438.83665743,147748621.4860687,150000000.0,83.0,0.0009606481479999999,125.0,147921.24192826732,,2105.8641343469185,,636.40970499,,2.496483159833,,
24,2020-09-29,88.0,274.0,1204.0,1242.0,48.0,1166.0,1230.0,4.0,931.0,1812.0,1641.0,1243.0,1232.0,1007.0,7.0,1174.0,83.0,1211.0,377.0,3.0,,,,,,,,,1627402459.0,,,,,0.0,,0.990465956211,282.655879934932,,,,,,,,,,1.7300489999999998e-06,150000000.0,150000000.0,5636665.538498049,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,12829277.727964839,150000000.0,150000000.0,100.0,149610645.0790154,149999977.74064782,149999997.7494025,148569893.43170992,149999744.21834004,149999996.98012808,146810370.87852857,149981814.98308444,149999999.9767013,149999997.76271826,149999997.22250974,149999985.6130272,149999844.64587826,149991153.52214944,147196172.8218824,148989657.62535384,149733050.5299658,146613930.2301212,,,,,,,,,149119158.51964575,149431040.6540776,147846445.74858895,150000000.0,112.0,0.001296296296,154.0,530680.628453688,,5979.219643513652,,1054.5713175139986,,2.502621825333,,
25,2020-09-30,94.0,267.0,1190.0,1227.0,50.0,1153.0,1215.0,4.0,925.0,1806.0,1630.0,1229.0,1217.0,999.0,7.0,1161.0,83.0,1197.0,370.0,3.0,,,,,,,,,1627402472.0,,,,,0.0,,0.9907651711669999,604.669028314169,,,,,,,,,,1.710824e-06,150000000.0,150000000.0,5587063.391250799,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,12843723.586357336,150000000.0,150000000.0,100.0,149610765.61197776,149999977.9253367,149999997.7152642,148614775.67504427,149999747.07876816,149999996.94598976,146790988.0661349,149982245.2621355,149999999.9763324,149999997.7395538,149999997.18837142,149999985.797716,149999847.50630638,149991307.4040151,147181120.1524355,149006753.05120677,149732971.5990835,146594547.4177275,,,,,,,,,149139580.35767728,149443362.3315836,147835910.3049481,150000000.0,105.0,0.001215277778,173.0,248069.5934074932,,2560.2275812366174,,698.2111256115732,,2.505574621144,,
26,2020-10-01,90.0,267.0,1180.0,1217.0,47.0,1143.0,1205.0,4.0,912.0,1798.0,1621.0,1219.0,1207.0,988.0,7.0,1151.0,82.0,1187.0,366.0,3.0,,,,,,,,,1627402498.0,,,,,0.0,,0.9906493929219999,309.920848163237,,,,,,,,,,1.7101320000000002e-06,150000000.0,150000000.0,5572399.464187316,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,12813742.794466538,150000000.0,150000000.0,100.0,149619402.6577869,149999977.91248065,149999997.70240822,148597408.9382477,149999747.06591222,149999996.93313378,146907478.97462547,149981932.19596162,149999999.97617674,149999997.72695044,149999997.1755154,149999985.7848601,149999847.4934504,149991237.93961382,147305334.24992606,149013509.17585033,149736207.03245547,146711038.32621813,,,,,,,,,149152519.1564982,149450047.00731573,147903285.36839455,150000000.0,93.0,0.001076388889,141.0,483994.5453459586,,6107.1828581499485,,844.9541704676338,,2.51131537303,,
27,2020-10-02,96.0,256.0,1167.0,1204.0,44.0,1130.0,1191.0,5.0,895.0,1798.0,1619.0,1206.0,1194.0,975.0,8.0,1138.0,76.0,1174.0,353.0,3.0,,,,,,,,,1627402511.0,,,,,0.0,,0.9910171843510001,304.586789304959,,,,,,,,,,1.705035e-06,150000000.0,150000000.0,12479116.12247433,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,12924574.092805883,150000000.0,150000000.0,100.0,149622251.89634702,149999978.45503888,149999997.6245709,148652577.6527162,149999747.60847032,149999996.7337203,147152981.4668306,149981459.35224563,149999999.97623685,149999997.64948845,149999997.09767804,149999986.32741824,149999848.03600857,149991226.2787003,147529796.9461173,149030382.2861173,149736768.4944987,146805490.40301698,,,,,,,,,149203293.26121473,149479162.0677194,148027180.96090177,150000000.0,113.0,0.0013078703699999999,184.0,492470.47234808607,,5100.7254364735245,,793.5749610695098,,2.5175722628990003,,
28,2020-10-03,62.0,255.0,1164.0,1202.0,46.0,1127.0,1189.0,5.0,888.0,1796.0,1616.0,1204.0,1192.0,969.0,8.0,1135.0,75.0,1171.0,352.0,3.0,,,,,,,,,1627402527.0,,,,,0.0,,0.9912775992120001,1303.875751891776,,,,,,,,,,1.7080019999999998e-06,150000000.0,150000000.0,12433126.042538948,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,12626063.172337608,150000000.0,150000000.0,100.0,149623512.30949432,149999978.05152285,149999997.63764262,148691639.88179085,149999747.2049543,149999996.74679205,147148100.61544037,149981224.93196064,149999999.97599998,149999997.66256022,149999997.11074978,149999985.9239022,149999847.63249257,149991066.72493753,147520831.23625535,149031629.19275394,149738028.90764594,146800609.55162674,,,,,,,,,149209905.30603173,149482877.48086664,148006302.56199503,150000000.0,58.0,0.0006712962960000001,92.0,115041.63627735773,,2409.493592618088,,280.09053150654944,,2.519050085636,,
29,2020-10-04,61.0,252.0,1157.0,1194.0,45.0,1119.0,1182.0,5.0,879.0,1791.0,1612.0,1196.0,1185.0,961.0,8.0,1128.0,73.0,1164.0,348.0,3.0,,,,,,,,,1627402541.0,,,,,0.0,,0.991404956971,1677.859662453516,,,,,,,,,,1.805941e-06,150000000.0,150000000.0,5824918.063976297,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,12631418.328874392,150000000.0,150000000.0,100.0,149627092.96500283,149999978.11340526,149999997.62398067,148710743.54569122,149999732.63391963,149999996.8086744,147199246.40573654,149981058.1240028,149999999.97599998,149999997.64889896,149999997.1726322,149999985.9857847,149999847.53968152,149991010.64559263,147563147.14786583,149037704.55053645,149740139.19219324,146851272.57142246,,,,,,,,,149226549.43303668,149493696.25407743,148048084.34089905,150000000.0,67.0,0.000775462963,108.0,89399.61032298529,,1631.2683365653372,,422.1648712410192,,2.520224598838,,
30,2020-10-05,53.0,248.0,1146.0,1183.0,45.0,1109.0,1171.0,5.0,871.0,1782.0,1601.0,1185.0,1174.0,953.0,8.0,1118.0,72.0,1153.0,342.0,3.0,,,,,,,,,1627402562.0,,,,,0.0,,0.991569985886,3459.1566894182,,,,,,,,,,1.788378e-06,150000000.0,150000000.0,5763454.07298114,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,12610189.2511958,150000000.0,150000000.0,100.0,149631213.91574502,149999978.11162695,149999997.62220237,148735497.8829122,149999735.18932194,149999996.8068961,147227108.21034214,149981218.01103768,149999999.97599998,149999997.6472791,149999997.17085385,149999985.98400638,149999850.0950838,149991195.9879419,147588178.55957213,149052457.9013482,149741966.42703748,146868284.32842466,,,,,,,,,149246309.3174904,149504668.33684763,148073115.75260532,150000000.0,52.0,0.000601851852,81.0,43363.17012145197,,1150.8324863550367,,340.8445525881429,,2.520846048381,,
31,2020-10-06,85.0,245.0,1144.0,1180.0,43.0,1106.0,1168.0,5.0,867.0,1791.0,1603.0,1182.0,1171.0,947.0,9.0,1115.0,68.0,1150.0,342.0,2.0,,,,,,,,,1627402573.0,,,,,0.0,,0.991687937467,24.034876716185998,,,,,,,,,,1.821636e-06,150000000.0,150000000.0,12502021.234695882,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,12642204.05105208,150000000.0,150000000.0,100.0,149628809.65399328,149999979.0969385,149999997.59617874,148753190.62003645,149999730.1690124,149999996.7808725,147210610.04425412,149981291.6672017,149999999.97442842,149999997.6222485,149999997.14483023,149999985.95798272,149999845.0747743,149991030.94190848,147676051.28343806,149046917.11365595,149742562.1652857,146010550.59406844,,,,,,,,,149256355.7838661,149511032.83912686,148125628.17003646,150000000.0,148.0,0.0017129629629999998,237.0,6240930.701299657,,51525.9373048248,,1291.6689338909316,,2.602257029322,,
32,2020-10-07,84.0,248.0,1140.0,1174.0,44.0,1102.0,1162.0,5.0,860.0,1788.0,1600.0,1176.0,1165.0,941.0,8.0,1111.0,68.0,1145.0,341.0,2.0,,,,,,,,,1627402584.0,,,,,0.0,,0.991759218486,758.5080511748289,,,,,,,,,,1.783893e-06,150000000.0,150000000.0,12516213.422270255,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,12645618.41991629,150000000.0,150000000.0,100.0,149634580.17707047,149999980.69906032,149999997.57838258,148763882.77288336,149999735.77675536,149999996.76307636,147230527.60377556,149981043.82739908,149999999.97432557,149999997.6046325,149999997.1270341,149999986.35677433,149999850.68251717,149990884.7521059,147588824.38360938,149046308.34100914,149743386.1731149,146029459.02057907,,,,,,,,,149255747.01121932,149508008.59716517,148116097.2868473,150000000.0,95.0,0.001099537037,154.0,197756.63523632966,,2867.5171515892985,,887.5098323069624,,2.605201013598,,
33,2020-10-08,72.0,248.0,1133.0,1164.0,45.0,1096.0,1154.0,5.0,851.0,1782.0,1591.0,1166.0,1156.0,932.0,8.0,1104.0,69.0,1138.0,340.0,2.0,,,,,,,,,1627402595.0,,,,,0.0,,0.991801667864,929.659368613287,,,,,,,,,,1.683046e-06,150000000.0,150000000.0,11636420.166055854,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,12633670.970345631,150000000.0,150000000.0,100.0,149638679.78134525,149999981.1162403,149999997.57158923,148770250.1795374,149999750.77014142,149999996.9041338,147202835.45016223,149980920.33053413,149999999.97396576,149999997.59805363,149999997.14215302,149999986.77395424,149999851.09969714,149990775.8314471,147561262.36198914,149052675.74766323,149746485.7773896,146001766.8669657,,,,,,,,,149257279.4631595,149512108.20143986,148082622.15155202,150000000.0,76.0,0.00087962963,130.0,161349.4200824818,,2599.1026905631875,,643.4718428272298,,2.607453569263,,
34,2020-10-09,88.0,249.0,1128.0,1162.0,45.0,1092.0,1151.0,6.0,848.0,1783.0,1590.0,1164.0,1153.0,929.0,9.0,1099.0,71.0,1134.0,340.0,2.0,,,,,,,,,1627402615.0,,,,,0.0,,0.991667487295,296.714797721352,,,,,,,,,,1.621891e-06,150000000.0,150000000.0,12486703.581717843,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,150000000.0,12623387.143263796,150000000.0,150000000.0,100.0,149642363.9537842,149999978.4788732,149999997.57786626,148750123.0941942,149999759.88227347,149999996.84085777,147193593.67322147,149980908.37377423,149999999.97441602,149999997.60448405,149999997.07887703,149999985.57580754,149999848.46233007,149990795.1959892,147553953.48840725,149054295.28880844,149749310.25165513,145989210.20733798,,,,,,,,,149253412.3707332,149513101.61364126,148047991.2029633,150000000.0,106.0,0.001226851852,174.0,505535.9596216256,,5060.597158020376,,870.5444916624909,,2.6133238619659998,,
35,2020-10-10,82.0,248.0,1123.0,1156.0,46.0,1087.0,1146.0,6.0,841.0,1783.0,1583.0,1158.0,1148.0,925.0,9.0,1094.0,72.0,1129.0,340.0,2.0,,,,,,,,,1627402627.0,,,,,0.0,,0.991765786644,507.392514597247,,,,,,,,,,1.6219700000000001e-06,150000000.0,150000000.0,12443722.96673925,150000000.0,150000000.0,149910704.9740636,150000000.0,150000000.0,150000000.0,12598594.456962496,150000000.0,150000000.0,100.0,149644550.50677964,149999978.55632952,149999997.55781925,148764867.99666214,149999759.95972976,149999996.91831407,147101614.25094748,149980575.60479975,149999999.9733418,149999997.58472377,149999997.15633333,149999985.65326384,149999848.53978634,149990857.62582156,147459802.98424268,149067094.11993363,149752795.38737726,145911557.04217502,,,,,,,,,149259887.51664603,149518647.73123455,147993014.29730445,150000000.0,91.0,0.001053240741,149.0,295629.11490538146,,3641.9313817214306,,985.46,,2.616941513806,,
36,2020-10-11,82.0,248.0,1125.0,1158.0,48.0,1088.0,1147.0,5.0,838.0,1790.0,1587.0,1160.0,1149.0,922.0,9.0,1095.0,74.0,1130.0,341.0,2.0,,,,,,,,,1627402638.0,,,,,0.0,,0.991799836621,1132.377427276167,,,,,,,,,,1.671056e-06,150000000.0,150000000.0,11560622.194125213,150000000.0,150000000.0,149640131.1809261,150000000.0,150000000.0,150000000.0,12567577.930024194,150000000.0,150000000.0,100.0,149644721.2725748,149999979.8551818,149999997.55719396,148769975.49316198,149999752.78855547,149999996.83945245,146902404.25149682,149980404.61841494,149999999.97286865,149999997.58425647,149999997.07747173,149999985.57440227,149999841.36861202,149990624.9236035,147405020.94081822,149072201.61643344,149754166.1531725,145862890.15177736,,,,,,,,,149255411.37079936,149521091.32287952,147937298.27825302,150000000.0,97.0,0.0011226851850000001,146.0,132464.6680398881,,1728.9132259430266,,507.3684348861703,,2.618624322679,,
