,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
177,2021-10-30,3550.0,6340.0,29909.0,64031.0,1062.0,19328.0,46322.0,320.0,13690.0,166221.0,110676.0,71553.0,59416.0,17080.0,691.0,25965.0,5123.0,41208.0,11546.0,74.0,33244.0,7748.0,51151.0,14636.0,448.0,65892.0,21430.0,1640.0,1635646231.0,5953.0,6537157880.20978,2.0568261228819997,20410848898.09552,9923468333.579939,8.179e-05,0.0035204922300695407,0.0001,0.0043043064311890705,0.4869,20.957668013459582,13846.75931171,596006.951565205,0.794271546208,1706.425601563948,246.654471151166,0.0006971336426824186,43.04306431189071,-4.2890417888970935,45.1592304776671,0.000725673242773962,0.0102327937408315,39.0413716229692,45.1592304776671,0.0004928529929999999,151874825.47342435,151874825.47342435,24093575.34799867,151874825.47342435,151874825.47342435,34382078.64064495,151874825.47342435,151874825.47342435,151874825.47342435,26502280.77403329,49307019.03195576,151874825.47342435,32.027858874699994,460961609.8687174,474166152.19129336,474195728.68136394,376640389.639394,474000960.9805949,474192378.3438793,275046208.51364774,473181572.022602,474195985.45896417,474195868.7418785,474195375.428576,474188509.6402255,474137828.9329773,473852185.238172,350624727.3219029,452471995.7532449,471736278.39680254,149042550.67898157,474195792.15080655,474194033.93194586,474177373.75038576,465713184.71223164,473486842.84123856,319733610.7466879,474070482.9118473,395230278.7861887,165112053.49074227,473805388.23961914,395733434.0328248,474195999.38791984,21644.0,0.25050925925900003,5906.0,277888.46988308,11961171.280710312,66.52236588,2863.3264727519636,2.5037,107.76692011768074,1.031048775404,,0.06034264287453536
178,2021-10-31,4523.0,6341.0,30022.0,64239.0,1062.0,19367.0,46506.0,320.0,13712.0,167533.0,111223.0,71766.0,59624.0,17116.0,691.0,26100.0,5121.0,41341.0,11545.0,74.0,33536.0,7798.0,51543.0,14691.0,449.0,66129.0,21652.0,1739.0,1635732691.0,9378.0,6852535903.202222,2.144787441557,21390347895.56888,9973178451.681175,8.859e-05,0.003996038015360238,0.0001,0.00451071002975532,0.8308,37.4749789272072,16453.63414884,742175.7258109722,0.794234153631,1727.5254093922501,259.0290869529628,0.0007342490563523348,45.1071002975532,-13.099663555088807,43.04306431189071,0.000697133642682418,0.00998367701741193,37.2467158591059,43.04306431189071,0.000496179438,151917012.13331896,151917012.13331896,23282015.16634436,151917012.13331896,151917012.13331896,34059995.70076698,151917012.13331896,151917012.13331896,151917012.13331896,26490972.09676206,49245566.51786366,151917012.13331896,32.0356449398,460968149.8784282,474182485.7656695,474212163.994956,376635712.44101536,474015926.6896655,474208801.27763915,275064011.61259544,473194576.8464319,474212421.5932957,474212304.0772779,474211810.9570534,474204892.1414591,474154297.19686097,473867193.4113949,350616701.33384585,452461586.0649083,471733456.08787817,149050425.52542242,474212228.11917114,474210509.17005414,474194129.2492787,465827148.18233925,473507482.79644257,319960003.82881963,474089736.78532654,397485045.03361833,165118764.19502756,473830510.23676413,396044069.84669226,474212435.6135829,35372.0,0.409398148148,9291.0,274503.88459433,12382074.25446441,39.82608005,1796.4389872737324,1.2109299999999998,54.6215409633161,1.031793331078,,0.054655753129708926
179,2021-11-01,6001.0,6341.0,30181.0,64871.0,1061.0,19439.0,47052.0,319.0,13746.0,169771.0,112140.0,72419.0,60243.0,17172.0,689.0,26199.0,5121.0,41548.0,11546.0,76.0,33841.0,7802.0,52281.0,14754.0,450.0,66810.0,21849.0,1787.0,1635819142.0,11929.0,7069161819.202129,2.1898933285699997,21957763858.593685,10026864583.823742,9.006e-05,0.004169675579488178,0.0001,0.00462988627524781,1.0743,49.73886825498721,48999.92902797,2268640.9889471503,0.7941644569930001,425.159768784937,265.4490423568222,0.0007578535767615973,46.2988627524781,-7.432703707457702,45.1071002975532,0.000734249056352333,0.0105047654024884,39.0525889779556,45.1071002975532,0.000498791428,152685431.10864553,152685431.10864553,23364142.19450024,152685431.10864553,152685431.10864553,34403622.90302828,152685431.10864553,152685431.10864553,152685431.10864553,26459674.8602913,49746908.07264535,152685431.10864553,32.1943612507,460987399.41692466,474231174.43983084,474261135.5588224,376641553.9139624,474063599.82701623,474257754.07212615,274980867.71136206,473237675.6930585,474261394.2744923,474261276.1883712,474260781.6277186,474253634.02176344,474202707.9645055,473913724.7705119,350531436.68581605,452483698.0751073,471748892.72794765,151427499.52838364,474261200.9223133,474259507.8353261,474243108.2878499,465851446.93620145,473557222.91830814,320485001.9374525,474140357.85447013,398570622.8532556,165535238.8569069,473894217.89535934,396575825.6969415,474261408.449356,45344.0,0.524814814815,11825.0,1115489.8540959,51645911.65656789,105.9378695,4904.802880270435,0.75295,34.860728709478394,1.034328189365,,0.054580694868326514
180,2021-11-02,8184.0,6337.0,30284.0,65426.0,1059.0,19448.0,47497.0,319.0,13737.0,173806.0,113024.0,72976.0,60785.0,17176.0,689.0,26255.0,5117.0,41847.0,11538.0,76.0,34094.0,7800.0,52867.0,14762.0,452.0,67379.0,21935.0,1789.0,1635905793.0,20052.0,7184198561.309784,2.2197173013010003,22302953620.790607,10047654990.894276,9.425e-05,0.0044321050722518586,0.0001,0.00470249875039985,1.89,88.87722638255717,17385.06760226,817532.5867524458,0.794152488402,690.162628492426,270.1887009650494,0.0007461352813144739,47.024987503998496,-6.480189681204249,46.2988627524781,0.000757853576761596,0.010702989167533,39.9377373880052,46.2988627524781,0.000501953346,152774066.35565647,152774066.35565647,23529186.97032817,152774066.35565647,152774066.35565647,34505859.12399247,152774066.35565647,152774066.35565647,152774066.35565647,26113545.81135983,49752375.04339137,152774066.35565647,32.2118706045,461017551.2692798,474247934.84109825,474278504.334066,376649671.94636977,474079211.2487583,474275088.57344073,275052046.2086724,473251340.0287512,474278763.73976386,474278644.90983886,474278149.15733767,474270874.1175854,474219171.6721193,473929063.2600961,350650392.56990296,452511750.73001194,471766239.9728887,151486470.570605,474278569.96018976,474276883.7302049,474260298.1870418,465883279.8710792,473574584.69613785,321042713.1884542,474157808.7281349,398698803.1887533,165605999.11723727,473948870.0715886,397580783.85305214,474278778.25367224,77904.0,0.901666666667,19997.0,687198.5799776999,32315504.636216853,46.83030489,2202.1945022606897,0.48901000000000006,22.995689139330302,1.036264813078,,0.054663721817277314
181,2021-11-03,9963.0,6338.0,30426.0,66277.0,1059.0,19469.0,48103.0,319.0,13732.0,177902.0,114117.0,73852.0,61637.0,17177.0,689.0,26329.0,5119.0,42226.0,11538.0,76.0,34371.0,7797.0,53692.0,14756.0,452.0,68235.0,21962.0,1788.0,1635991900.0,22832.0,7132943005.940187,2.204696393063,22143378328.166306,10043731371.7383,9.538e-05,0.004453037863692609,0.0001,0.00466873334419439,2.1777,101.67100603652125,12146.98148901,567110.17509053,0.7941055985009999,1596.118650846735,268.2568734377182,0.0007415869331955932,46.687333441943906,-4.420736387766438,47.024987503998496,0.000746135281314473,0.0102531828133819,40.624823457908704,47.024987503998496,0.000507554167,152781118.13368103,152781118.13368103,24367448.96679321,152781118.13368103,152781118.13368103,34450265.76052707,152781118.13368103,152781118.13368103,152781118.13368103,25740335.61698566,49652481.51632569,152781118.13368103,32.2125327953,461026121.6286082,474259200.4752959,474290644.7345505,376637074.8501871,474088674.6180873,474287145.87082875,275093067.37214607,473257874.0600864,474290905.1262112,474290785.86385065,474290289.7114649,474282775.4850251,474230002.61560726,473937122.5142848,350634850.6658039,452529028.8544592,471772542.1897746,151527465.56348625,474290710.5915549,474289017.77506703,474272026.78802526,465883236.0861484,473581373.4065152,321065580.6587229,474167763.47550213,398666756.8951241,165651562.85199347,473990788.30409545,398470438.4883584,474290919.94945014,89218.0,1.032615740741,22788.0,297152.67076031,13873265.822950771,17.11033399,798.8358682941564,0.5,23.343666720971953,1.037060376019,,0.05444028846861729
182,2021-11-04,12404.0,6336.0,30254.0,69181.0,1058.0,19441.0,48834.0,319.0,13726.0,183108.0,117265.0,76776.0,64530.0,17144.0,688.0,26222.0,5116.0,42139.0,11539.0,76.0,34228.0,7795.0,56469.0,14695.0,450.0,71136.0,21850.0,1786.0,1636078196.0,25651.0,7066909307.29689,2.182708984464,21916701956.623093,10041055455.683762,9.595e-05,0.004433680645888909,0.0001,0.00462082401864399,2.4611,113.72309992284723,11980.96355363,553619.2415511175,0.794166952005,611.687608116383,270.638687128828,0.0007526520994675485,46.208240186439895,-15.534220575731386,46.687333441943906,0.000741586933195593,0.0101519536042056,40.216255695830895,46.687333441943906,0.000504785673,152936127.38298395,152936027.38218394,24865611.94580159,152936127.38298395,152936127.38298395,35080916.89854293,152936127.38298395,152936127.38298395,152936127.38298395,26388410.1501995,49891853.56727791,152936127.38298395,32.2444011936,461052810.7879288,474269654.4717437,474302615.5685008,376675682.10061646,474101157.21421033,474298383.23829234,275251663.2826654,473285500.58884245,474302876.9595957,474302757.2272124,474302259.2819036,474293499.90265995,474240814.0185265,473949506.214434,350704024.46930826,452544016.5351077,471800912.2703242,151685335.6408474,474302681.5147903,474300964.16561913,474282627.0693044,465908374.95290947,473589133.4814592,320788283.13785005,474178596.64931065,398688053.7004984,165809908.0773913,474039597.56194574,399644520.47172225,474302892.04250383,100524.0,1.163472222222,25535.0,775400.52430204,35829893.66764009,46.11873625,2131.065641735072,0.65884,30.443836964434063,1.0395170891580001,,0.04994390501400677
183,2021-11-05,12052.0,6337.0,30191.0,72198.0,1057.0,19440.0,49351.0,318.0,13727.0,187864.0,120516.0,79833.0,67528.0,17152.0,686.0,26214.0,5115.0,41945.0,11543.0,76.0,34688.0,8053.0,59798.0,14890.0,453.0,74343.0,22193.0,1982.0,1636163649.0,22768.0,7616726333.509305,2.331966464134,23620637708.984993,10129064063.4288,9.457e-05,0.004709472400004174,0.0001,0.00497987987734395,2.1532,107.22677351896992,18572.476258099996,924887.0079016044,0.794142647712,622.188057501505,294.7101738573496,0.0008162955889612388,49.7987987734395,-5.838115467959387,46.208240186439895,0.000752652099467549,0.0101878960667739,40.017666910535205,46.208240186439895,0.000505382487,152950001.22717285,152949798.59132707,25162264.83383248,152950001.22717285,152950001.22717285,35092664.03076795,152950001.22717285,152950001.22717285,152950001.22717285,27030924.90817437,49912900.13328059,152950001.22717285,32.246065611599995,461063694.740734,474287180.8875249,474321156.92859447,376678880.4725417,474118954.10407335,474316088.7488784,274991591.1584882,473301829.96928346,474321419.9766506,474321299.6692088,474320799.34793454,474310836.45190406,474258802.3601916,473967975.14163333,350590372.96339047,452539309.8062144,471814225.336805,151899087.95567265,474321227.11151534,474319576.29125,474301315.3362774,466460057.6223799,473645980.19563454,321600690.0094774,474203668.12052613,402813262.42958885,166032280.2586882,474085563.2561278,400649354.1525647,474321435.2709088,88600.0,1.0254629629629999,22663.0,762344.16516386,37963823.677100785,45.68756218,2275.1857154508252,0.62275,31.01220193615945,1.041659394235,,0.05173602982745335
184,2021-11-06,8038.0,6335.0,30290.0,73287.0,1057.0,19447.0,50246.0,318.0,13720.0,191019.0,123403.0,80986.0,68593.0,17153.0,686.0,26305.0,5116.0,42461.0,11543.0,75.0,34784.0,8051.0,60774.0,14862.0,453.0,75401.0,22163.0,1980.0,1636248924.0,12691.0,7573314119.940776,2.318558556792,23484937347.78129,10129111157.873228,9.156e-05,0.004532301116480652,0.0001,0.00495008859379713,1.162,57.52002945992265,113269.04332978,5606917.994170568,0.794019636228,930.138937792795,293.91015995789036,0.0008054811283463923,49.5008859379713,-2.9012493418469067,49.7987987734395,0.0008162955889612389,0.011123507036751001,43.178784204686096,49.7987987734395,0.0005098393920000001,152993506.60977596,152993278.1524802,25795158.03601899,152993506.60977596,152993506.60977596,31271461.13117499,152993506.60977596,152993506.60977596,152993506.60977596,27057904.65502997,49920029.11410516,152993506.60977596,32.2475381041,461169863.60198575,474399482.3906872,474434397.28128105,376710457.9316816,474230007.929134,474429281.93803275,274955168.3887067,473411263.60250735,474434672.0995933,474434541.2118063,474434038.17627424,474423735.3947455,474371060.1751653,474078681.5678741,350598880.7929215,452670051.78324574,471926666.56834966,150858211.33383933,474434467.0635692,474432799.1309331,474413691.5966921,466567961.7812502,473751383.72207206,321569650.75114137,474314066.70245993,402903758.3990884,165995857.48890668,474212850.4801682,401458792.98072493,474434687.4358948,48622.0,0.56275462963,12627.0,510068.62325506,25248848.740286786,52.12386759,2580.177624218509,0.9999,49.4959358493775,1.042798008061,,0.051327799726506085
185,2021-11-07,5191.0,6335.0,30266.0,73737.0,1058.0,19434.0,50603.0,318.0,13727.0,191970.0,124112.0,81465.0,69017.0,17163.0,687.0,26299.0,5116.0,42706.0,11557.0,75.0,36014.0,8239.0,64700.0,15019.0,460.0,77218.0,22810.0,2036.0,1636335964.0,9063.0,8181504361.306782,2.492931638871,25368728943.216515,10176263379.090473,8.638e-05,0.004618611530742384,0.0001,0.00534685289504791,0.7829,41.860511315330086,26278.82300003,1405090.00836162,0.794068411332,544.1888944959491,318.12898184294136,0.0008481167744493268,53.4685289504791,8.913091752024819,49.5008859379713,0.000805481128346393,0.0109718102121431,42.8895234221931,49.5008859379713,0.000511389709,153015325.49893484,136361692.88808915,28610119.10041776,153015325.49893484,153015325.49893484,34987811.26890578,153015325.49893484,153015325.49893484,153015325.49893484,30960728.62741632,53219710.17591246,153015325.49893484,32.250351918,461186329.48238605,474425126.86038655,474460656.9888631,376754451.35438126,474255544.23694867,474455519.6892432,274790180.95360726,473437615.11698455,474460932.7671565,474460801.40959895,474460295.8451689,474449903.1713379,474396884.84398633,474105552.07031095,350705543.1236876,452688384.0397848,471956288.5382455,150673637.8070144,474460753.9240845,474459754.85090977,474441950.0904836,466948266.38678586,473807634.2990281,322847563.49661547,474352623.86594063,403988244.9508048,165830870.08390725,474243846.34922653,401658327.82685065,474460948.17219,33784.0,0.391018518519,9011.0,871868.11963823,46617505.79587647,107.20255686,5731.963015034293,1.9204,102.68096299650007,1.044776290151,0.09163308774520908,0.052755043454126856
186,2021-11-08,9034.0,6336.0,30694.0,76441.0,1056.0,19610.0,52997.0,318.0,13754.0,195250.0,127097.0,84204.0,71629.0,17275.0,687.0,26639.0,5112.0,44137.0,11588.0,75.0,36529.0,8397.0,67328.0,15209.0,460.0,79972.0,23134.0,2087.0,1636423929.0,13269.0,8416893530.2543955,2.549051871372,26070829057.380135,10227657330.234098,9.120000000000001e-05,0.005011027778344706,0.0001,0.00549454800257095,1.2101,66.48952537911107,24484.89097044,1345334.0877479857,0.7938561391240001,401.268481525964,353.7795780975257,0.0008135038778945135,54.94548002570949,11.084438135182037,53.4685289504791,0.0008481167744493269,0.0116001632115324,46.320012652269796,53.4685289504791,0.00052589772,153186277.1299123,129090033.7176648,28161990.06414823,153186277.1299123,153186277.1299123,33618126.45469149,153186277.1299123,153186277.1299123,153186277.1299123,31529080.00505351,53440943.28448008,153186277.1299123,32.2847175735,461120795.37688017,474447618.56603354,474485125.0829056,376673162.0065281,474273836.1526516,474479925.0831381,274961396.0270096,473431316.0109353,474485402.5074172,474485270.12404007,474484756.39754504,474473618.70510405,474418770.6285937,474119528.79011375,350806509.6586336,452595245.6836256,471957582.9862732,150827795.82213885,474485223.0182743,474484221.69705325,474464609.56341606,467193822.09379965,473837619.2908315,323018037.6092245,474374642.76819927,404914544.1158802,166002085.1573096,474269723.94908214,402325095.8553297,474485418.00310713,50740.0,0.587268518519,13157.0,1182463.71157463,64971036.24545015,118.36766495,6503.768170200101,1.5,82.41822003856426,1.048004625123,0.08896292645525787,0.052937988556444056
187,2021-11-09,9889.0,6340.0,31052.0,78260.0,1069.0,19417.0,54474.0,331.0,13700.0,198041.0,129342.0,86068.0,73359.0,17133.0,699.0,27114.0,5119.0,45708.0,11569.0,75.0,37531.0,8190.0,68761.0,14968.0,458.0,81726.0,23090.0,2047.0,1636510221.0,15156.0,8058870081.626786,2.441869382331,24957109256.601257,10220493134.146523,9.229e-05,0.004854149534181837,0.0001,0.005259670098799261,1.3988,73.57226534200403,14122.50332363,742797.084514899,0.7943318847769999,61.262200963064004,328.83103164551744,0.0007839070255108012,52.5967009879926,16.84085992910377,54.94548002570949,0.000813503877894515,0.0114204309191675,47.400044755186,54.94548002570949,0.0005739938779999999,153220067.61349082,128878748.57617548,29585049.29041899,153220067.61349082,153220067.61349082,34707938.26640554,153220067.61349082,153220067.61349082,153220067.61349082,32734139.52472312,54484270.19507057,153220067.61349082,32.2908795196,461231336.7246758,474457838.1234693,474499222.0382573,376910096.298696,474268284.35716,474493953.9920654,280564953.36876523,473451637.5507956,474499502.1282629,474499368.2854431,474498846.2951408,474487680.3560199,474429811.7168425,474117671.1521781,350994499.1480284,452725470.5210506,472006949.83090776,149851433.54708344,474499319.1768333,474498260.360477,474477789.8232986,466889230.55240184,473815467.9462582,321449430.53566283,474377756.9822753,404152368.77406335,165010794.06577685,474285226.8637952,402850013.30230534,474499517.7986307,58288.0,0.67462962963,15105.0,7745388.02621069,407381858.0505818,590.17346934,31041.177497922203,3.5139,184.8195476017072,1.0667607950859999,0.08857325159048049,0.0504682957075618
188,2021-11-10,15582.0,6381.0,30486.0,74939.0,1081.0,19519.0,51101.0,332.0,13762.0,195731.0,126421.0,82762.0,70050.0,17205.0,699.0,26477.0,5146.0,43115.0,11624.0,76.0,35035.0,8098.0,61864.0,14858.0,452.0,77074.0,22121.0,1971.0,1636596652.0,28435.0,7508601382.84485,2.224747804179,22830934771.62142,10262257469.692474,9.566e-05,0.004602625045245021,0.0001,0.00481144161116979,2.7202,130.8808347070406,13882.86720792,667966.0496653083,0.7933305303239999,119.81517581296998,294.90482723498235,0.0007430100404598351,48.1144161116979,7.4333216714892325,52.5967009879926,0.0007839070255108019,0.0111064334990024,45.389851910626106,52.5967009879926,0.0005186512249999999,156057206.75095773,131320440.2219098,31612923.95400557,156057206.75095773,156057206.75095773,37635504.65618918,156057206.75095773,156057206.75095773,156057206.75095773,35330798.03059988,56880010.06260322,156057206.75095773,32.8878403708,461215574.3991316,474476793.98996335,474513094.14241487,376445960.5645965,474305041.033354,474507811.69336575,279534444.30932623,473483260.6385008,474513375.75022495,474513241.06761575,474512719.8746788,474502087.5465259,474448271.1953945,474152174.22786665,349682026.8281188,452612650.8150519,472033404.6114927,149323773.4311081,474513165.22740287,474511418.3860192,474491462.8668197,466627163.6630761,473813336.6123338,318905645.91067487,474387200.002576,402011233.44521934,163496597.15673783,474307564.109911,401716041.2063078,474513391.5502429,111274.0,1.287893518519,28375.0,3960378.04335363,190551277.13754845,156.94583724,7551.357319964172,3.66934995,176.54863035373788,1.076114668415,0.08875979957118804,0.053307169521452806
189,2021-11-11,8537.0,6374.0,30662.0,75370.0,1078.0,19524.0,51510.0,332.0,13700.0,196918.0,127212.0,83209.0,70520.0,17172.0,699.0,26578.0,5139.0,43403.0,11584.0,76.0,35327.0,8095.0,62345.0,14819.0,449.0,77517.0,22194.0,1964.0,1636682798.0,17080.0,7523328423.495014,2.2268136445730002,22866603786.548912,10268755017.861261,9.332e-05,0.004496891250090352,0.0001,0.00481878616597766,1.5939,76.80663269951792,16986.014665799998,818519.7248665066,0.793725519618,216.126452628045,295.6874790274173,0.0007417747429177662,48.1878616597766,11.896715099365954,48.1144161116979,0.000743010040459836,0.0104144769316166,41.9250277082049,48.1144161116979,0.000525719335,156124969.3255199,131384801.10941084,26937469.46574985,156124969.3255199,156124969.3255199,37900395.83431607,156124969.3255199,156124969.3255199,156124969.3255199,35642630.95486543,56860826.03777007,156124969.3255199,32.9009436369,461279806.68701786,474493442.31214714,474530070.7649329,376646863.903636,474318935.2549443,474524769.65451455,280110887.86650354,473488152.30179065,474530353.3964025,474530218.27619165,474529699.71539074,474518989.388693,474464441.4850041,474163236.0065669,350088107.3939432,452681724.56345594,472053946.79824007,149889190.0672089,474530142.3469785,474528399.6430339,474508388.1035349,466703341.02725095,473824312.5205515,318774966.6777203,474402849.27175343,402078099.18706673,164073040.7139151,474326611.7600474,402180358.0408721,474530369.24516904,66038.0,0.764328703704,17037.0,2195614.48159166,105801966.89714102,169.13556237,8150.281081234079,4.666,224.8445625045176,1.082148618643,0.08763011529091984,0.052727464287920384
190,2021-11-12,7486.0,6369.0,31067.0,76854.0,1076.0,19590.0,52935.0,332.0,13744.0,199141.0,129045.0,84687.0,72029.0,17229.0,699.0,26732.0,5140.0,44550.0,11598.0,76.0,35533.0,7842.0,63549.0,14742.0,448.0,78886.0,22131.0,1810.0,1636769520.0,12866.0,7245962053.68289,2.153239683933,22020406092.273396,10226639540.680664,9.101e-05,0.004222392375006284,0.0001,0.00463948178772254,1.1709,54.323692252443216,100361.13007384,4656236.351728338,0.7936970926029999,257.997592654598,282.1827640592242,0.0007240256717327787,46.3948178772254,7.939050982287241,48.1878616597766,0.000741774742917766,0.0101925650060295,42.1281472081441,48.1878616597766,0.000538658569,156180418.09880316,131327754.66954663,25776554.41949565,156180418.09880316,156180418.09880316,38008641.79904473,156180418.09880316,156180418.09880316,156180418.09880316,35394543.94188989,56945480.04118279,156180418.09880316,32.905669510900005,461333387.84392333,474592521.40957224,474630427.53915507,376713027.29589295,474413780.9286917,474625101.7826325,280291752.8239478,473578143.48363376,474630710.11908966,474630574.19443005,474630058.16397566,474619177.98059857,474561446.79030824,474257406.9625688,350263530.7047538,452786161.6415404,472128305.0308079,150092284.5222895,474630496.18630475,474628692.7989757,474606997.3655808,466232358.350567,473890674.86381966,318783979.08207893,474495497.01251256,398937132.5969181,164253905.67135936,474428190.1122782,402750640.06789416,474630726.0122453,49150.0,0.568865740741,12835.0,1839671.14238803,85351207.60507981,180.64658463,8381.065394051635,3.11478,144.50965082762414,1.086804865817,0.08741321326510293,0.05326777985308713
191,2021-11-13,5775.0,6357.0,31214.0,77406.0,1075.0,19632.0,53341.0,332.0,13746.0,200643.0,129964.0,85250.0,72563.0,17249.0,699.0,26845.0,5135.0,44903.0,11592.0,76.0,35912.0,8075.0,64334.0,14872.0,449.0,79503.0,22346.0,1956.0,1636855805.0,10893.0,7486573907.988483,2.215453555501,22743945459.82702,10266044803.041674,9.005e-05,0.00431490469216712,0.0001,0.00479167650434994,0.9809,47.00155483116856,24561.16122653,1176891.3916871457,0.7939638422669999,534.465030099925,290.38258473422366,0.0007440746669398614,47.9167650434994,12.271766746552947,46.3948178772254,0.000724025671732779,0.009950073762814291,40.5596717974005,46.3948178772254,0.000542786814,156241221.65158868,131163130.49995448,24778248.67891387,156241221.65158868,156241221.65158868,38091908.33079236,156241221.65158868,156241221.65158868,156241221.65158868,34977236.69051429,57028442.56352081,156241221.65158868,32.9167774396,461350121.44087034,474616664.29092366,474654978.83006847,376859128.72471905,474436415.4175312,474649611.3312968,280367479.9264013,473595786.3941823,474655262.6136585,474655125.76306766,474654608.16608286,474643651.4292628,474585359.0774459,474278627.07992816,350503888.87804025,452846242.7711481,472139861.12105966,150168011.62474313,474655048.90881145,474653296.90892935,474631669.0734799,466761727.93495065,473936109.37951547,319076709.3363327,474521850.01839614,402199361.0211957,164329632.77381295,474455180.67475075,403221201.2916626,474655278.5685719,41404.0,0.47921296296300003,10855.0,888094.17237238,42554599.794068396,123.27006724,5906.702848835454,2.40714,115.34236180680914,1.0895677398469998,0.08685712781014011,0.053506658633765684
192,2021-11-14,6132.0,6357.0,31567.0,78079.0,1074.0,19789.0,53862.0,332.0,13747.0,202332.0,131101.0,85955.0,73214.0,17371.0,698.0,27171.0,5134.0,45360.0,11586.0,76.0,36283.0,8079.0,64978.0,14937.0,449.0,80204.0,22585.0,1959.0,1636942261.0,11439.0,7518636993.941428,2.2233745232890003,22839315296.18573,10272365297.412119,8.794e-05,0.0042310993022350325,0.0001,0.00481134785334891,1.006,48.40215940469003,41546.17890419,1998931.1868552435,0.793769976544,798.971630946261,291.7014651151205,0.0007398405644128808,48.1134785334891,11.975139375703462,47.9167650434994,0.000744074666939862,0.0103159006121509,41.9375260562889,47.9167650434994,0.000551765141,156268829.9227445,130880471.83583663,24374440.59617042,156268829.9227445,156268829.9227445,38119936.87346008,156268829.9227445,156268829.9227445,156268829.9227445,33848422.75616774,57040751.79832966,156268829.9227445,32.9197127691,461364093.9949259,474657983.0771114,474696519.39093846,376800084.2905649,474474147.0740464,474691114.11266726,280374056.30213207,473607403.3884028,474696804.74919415,474696667.037402,474696146.9153126,474685107.9694728,474626501.18859106,474314300.7907087,350444844.4438861,452853566.1570101,472150039.5920577,150174588.00047386,474696590.2123476,474694836.2104305,474673030.138644,466784120.3149168,473964711.8830229,319140931.0357546,474562009.5589135,402270096.8795364,164336209.14954373,474493417.15913856,403566087.76149553,474696820.7731761,42998.0,0.49766203703699996,11421.0,594134.76322178,28585890.176270746,64.25519995,3091.5411834593747,2.3339,112.2920475493102,1.091018340656,0.0859313221297366,0.0535039215047333
