,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI30d,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
180,2018-02-24,1692,1698,139078,171511,226,68898,168023,67,13069,473890,472907,472817,411397,168023,13069,171511,68898,242686,139078,1698,113510.0,684.0,162569.0,5669.0,56.0,170677.0,42029.0,113.0,1614334994,4065812906.7812376,0.49416646,0.49416646,4065812906.8018103,4065812906.8018103,8227618164.910097,0,0.0,0.9133362100650001,323.20259261,26.34823412103271,323.20259261,26.3482341210327,4.197357338686254e-06,0.0406581290680181,-40.41371456822144,0.003119399163,99999999999.494,99999999999.494,8896415162.843191,99999999999.494,99999999999.494,27158516482.865314,99999999999.494,99999999999.494,99999999999.494,23744478389.93977,95886479339.572,99999999999.494,100.0,94890098437.17245,99984576348.14781,99999670735.69902,91333621006.5236,99699029773.28473,99999501290.89647,87507119917.3601,97818746846.19078,99999999999.9098,99999999999.50047,99999996302.91216,99999949362.5185,99999670735.69902,99999501290.89647,97818746846.19078,99699029773.28473,99984576348.14781,94890098437.17245,99999659810.33421,99998563501.15984,99943581073.74771,93408115440.91408,96736023770.14557,85804974095.3136,99272196389.97142,89695209413.10686,89325652078.51688,99390713741.4266,96483396635.33008,100000000000,100000000000,1839,0.02128472,1862,309403458.659864,12579765.756283952,183352.91015978,7454.786286273064,8717.8017,354.44950670798755,5.019933694102286,,0.11050525766769403
181,2018-02-25,1517,1696,139576,172120,225,69096,168604,67,13083,474509,473524,473434,412011,168604,13083,172120,69096,243297,139576,1696,113227.0,669.0,162878.0,5520.0,56.0,171261.0,41230.0,113.0,1614334994,3989160880.0198736,0.485174,0.485174,3989160880.04006,3989160880.04006,8222124217.873266,0,0.0,0.913263237734,641.7207772999999,25.841155171801077,641.7207772999999,25.841155171801077,4.1539793672357765e-06,0.0398916088004006,-39.39549165699066,0.0031335410580000003,99999999999.494,99999999999.494,8543197904.788575,99999999999.494,99999999999.494,27045110618.47073,99999999999.494,99999999999.494,99999999999.494,23660029331.16393,95890733706.3798,99999999999.494,100.0,94878938112.07498,99984534191.27464,99999670726.12099,91326323773.37383,99697686655.43007,99999499570.99483,87507481912.8655,97811968016.01823,99999999999.9105,99999999999.50119,99999996302.70076,99999949361.2761,99999670726.12099,99999499570.99483,97811968016.01823,99697686655.43007,99984534191.27464,94878938112.07498,99999659170.78114,99998494729.49097,99941671224.82347,93365675526.0888,96690244186.7985,85833462599.53891,99247066999.8817,89698175969.93361,89330954470.54326,99387184896.0165,96476586385.86438,100000000000,100000000000,1611,0.01864583,1621,155831014.88475502,6216349.88475205,113072.5412734,4510.645582545624,7223.7707,288.167834828196,5.021766599996329,,0.11044957423149597
182,2018-02-26,1792,1693,140116,172804,225,69327,169282,67,13086,475210,474215,474124,412702,169282,13086,172804,69327,243985,140116,1693,115140.0,696.0,163910.0,5770.0,56.0,171976.0,42855.0,115.0,1614334994,4172227470.696,0.51059772,0.51059772,4172227470.71711,4172227470.71711,8171261398.319167,0,0.0,0.913282635581,42.44519998,26.84132013016157,42.44519998,26.84132013016157,4.045849019341929e-06,0.0417222747071711,-38.761943858711284,0.003148430882,99999999999.494,99999999999.494,10881253952.268696,99999999999.494,99999999999.494,28456139922.21869,99999999999.494,99999999999.494,99999999999.494,25190916948.168617,95889000353.33427,99999999999.494,100.0,94870329330.37566,99984465439.14713,99999670711.27638,91328263558.0748,99696269944.15756,99999499454.47096,87515654205.62813,97801912100.40839,99999999999.909,99999999999.49568,99999996302.79327,99999949359.22,99999670711.27638,99999499454.47096,97801912100.40839,99696269944.15756,99984465439.14713,94870329330.37566,99999659937.33345,99998585148.52354,99945068557.0168,93430157416.3097,96742926158.80138,85813514790.14655,99280946378.02196,89740075351.0073,89318382908.00148,99383041218.3277,96470294944.90753,100000000000,100000000000,1966,0.02275463,2003,2355979004.5171146,98296803.23079056,1237274.00745248,51621.886026974826,9270.818041,386.79961706679984,5.046549198365601,,0.1106318582338532
183,2018-02-27,1820,1704,140699,173563,226,69562,170025,67,13128,475978,474980,474890,413467,170025,13128,173563,69562,244749,140699,1704,116229.0,708.0,164729.0,5894.0,56.0,172738.0,43480.0,117.0,1614334994,4269129262.5561485,0.52175807,0.52175807,4269129262.57775,4269129262.57775,8182200810.383097,0,0.0,0.9129238260070001,351.41635321,27.44432963808087,351.41635321,27.44432963808087,4.0070267216462546e-06,0.0426912926257775,-33.97891488181293,0.0031649254749999997,99999999999.494,99999999999.494,10798022089.887423,99999999999.494,99999999999.494,28356146857.60916,99999999999.494,99999999999.494,99999999999.494,25128135247.34097,95885081733.12587,99999999999.494,100.0,94855917871.45528,99984384015.99316,99999670689.25134,91292382600.74536,99694723977.8406,99999498477.60408,87394561202.2949,97794872790.85954,99999999999.90967,99999999999.50435,99999996302.79193,99999949358.5331,99999670689.25134,99999498477.60408,97794872790.85954,99694723977.8406,99984384015.99316,94855917871.45528,99999659987.94592,99998604661.58553,99946249107.95288,93422914091.58131,96757038406.34198,85702035228.82033,99289595708.46399,89725898921.2803,89245393873.11092,99378906892.66504,96455990682.02759,100000000000,100000000000,1983,0.02295139,2013,284562738.99972194,12148351.161029875,162652.23832152,6943.834302421711,7774.093000000001,331.88607916300856,5.049823387923013,,0.11064241660384687
184,2018-02-28,1939,1709,141267,174255,226,69807,170706,67,13170,476698,475689,475598,414174,170706,13170,174255,69807,245444,141267,1709,117050.0,715.0,165446.0,5950.0,56.0,173430.0,43914.0,118.0,1614334994,4327698682.181463,0.52863105,0.52863105,4327698682.203361,4327698682.203361,8186614691.927222,0,0.0,0.912636320411,559.71603385,27.807429154375967,559.71603385,27.807429154375967,4.1987854849618015e-06,0.0432769868220336,-31.69065505742157,0.0031797121549999997,99999999999.494,99999999999.494,8908839583.776087,99999999999.494,99999999999.494,27888254446.612823,99999999999.494,99999999999.494,99999999999.494,25103245055.132828,95882234228.53178,99999999999.494,100.0,94838457110.61728,99984326108.34932,99999670663.27873,91263632041.10367,99693343391.9493,99999498063.39761,87403704546.44902,97787114094.80287,99999999999.90988,99999999999.49457,99999996302.6928,99999949350.7102,99999670663.27873,99999498063.39761,97787114094.80287,99693343391.9493,99984326108.34932,94838457110.61728,99999660008.39124,99998615083.29272,99946852056.44452,93412631371.6212,96754632975.5608,85726421213.63203,99293290562.22899,89725261442.13135,89227027169.67865,99374438777.85753,96441625246.5773,100000000000,100000000000,2250,0.02604167,2283,178662024.94308805,7731954.09905986,112820.10354085,4882.5141341978315,10201.194368999999,441.47695427621636,5.0523990708868505,,0.11074708964925477
185,2018-03-01,2366,1712,141986,175097,224,70208,171541,65,13248,477561,476543,476451,415024,171541,13248,175097,70208,246289,141986,1712,120604.0,802.0,167385.0,6564.0,57.0,174314.0,47367.0,124.0,1614334994,4835323328.793333,0.5849393,0.5849393,4835323328.8178,4835323328.8178,8266367686.518211,0,0.0,0.912074849153,81.44353139,30.944466131708182,81.44353139,30.944466131708182,4.426479977218259e-06,0.048353233288178,-9.675388972412826,0.003195597902,99999999999.494,99999999999.494,9392498020.697048,99999999999.494,99999999999.494,28503069358.826214,99999999999.494,99999999999.494,99999999999.494,26167180879.359104,96632193190.76834,99999999999.494,100.0,94806366182.31737,99984268828.59538,99999670646.40303,91207484915.31407,99691893599.43256,99999497614.61168,87321415165.21542,97774769165.59927,99999999999.90959,99999999999.4923,99999996302.475,99999949348.42032,99999670646.40303,99999497614.61168,97774769165.59927,99691893599.43256,99984268828.59538,94806366182.31737,99999660911.97092,99998864081.26404,99953049967.7938,93564893609.52272,96862701301.5672,86081128134.22052,99359316191.92125,89827027341.66989,89216284267.80359,99367308969.57921,96415885228.70433,100000000000,100000000000,3150,0.03645833,3213,1227844597.2334964,59370256.2516602,416477.91803463,20138.05393010313,18442.359843000002,891.7477278731049,5.065780506393304,,0.10892973571822323
186,2018-03-02,11953,1797,146048,179381,229,73077,175814,66,14248,481892,480845,480752,419322,175814,14248,179381,73077,250574,146048,1797,128064.0,950.0,172745.0,7983.0,55.0,178705.0,53467.0,136.0,1614334994,5292653661.32967,0.63956393,0.63956393,5292653661.35645,5292653661.35645,8275409824.59659,0,0.0,0.9071813046780001,17.24012905,33.14976950382509,17.24012905,33.14976950382509,4.805361871905902e-06,0.0529265366135645,-1.5258572057218769,0.0032633793190000003,99999999999.494,99999999999.494,10927015259.064852,99999999999.494,99999999999.494,29331882100.77107,99999999999.494,99999999999.494,99999999999.494,13097646163.873009,96809789637.38673,99999999999.494,100.0,94470451163.82997,99984162181.71576,99999670640.01794,90718130467.83376,99686301638.00989,99999497147.8885,86706437575.45857,97696452576.18404,99999999999.90796,99999999999.48866,99999996302.31902,99999949338.86797,99999670640.01794,99999497147.8885,97696452576.18404,99686301638.00989,99984162181.71576,94470451163.82997,99999663057.56093,99999080932.42503,99959795950.9252,93388332352.43507,96893693923.30247,85075918661.00105,99420840118.39128,89506210658.57422,88638277766.5017,99314102615.50366,96126846230.1785,100000000000,100000000000,20907,0.24197917,20797,5800420617.599043,306996174.1914301,325729.56587435,17239.737794369255,36860.0355,1950.874018468037,5.133522484208192,,0.1102650999266636
187,2018-03-03,7816,1731,143367,176817,233,70848,173248,66,13305,479369,478299,478203,416771,173248,13305,176817,70848,248017,143367,1731,122195.0,830.0,169112.0,6713.0,53.0,176034.0,48108.0,132.0,1614334994,4889175440.07215,0.59321549,0.59321549,4889175440.0968895,4889175440.0968895,8241820228.206344,0,0.0,0.911759476665,41.56807763,30.38094909605876,41.56807763,30.38094909605876,4.279110913425545e-06,0.0488917544009689,6.892503079773009,0.003227944721,99999999999.494,99999838557.614,10344509088.12923,99999999999.494,99999999999.494,29238223841.30545,99999999999.494,99999999999.494,99999999999.494,13043964051.258945,96809987171.72008,99999999999.494,100.0,94769836388.89,99984111265.91968,99999670593.48953,91175947666.52368,99688875863.83252,99999496870.02464,86973402664.64412,97752633293.43753,99999999999.90787,99999999999.4714,99999996302.17776,99999949335.96588,99999670593.48953,99999496870.02464,97752633293.43753,99688875863.83252,99984111265.91968,94769836388.89,99999660895.56462,99998869913.21645,99953440231.64784,93556382348.64305,96860346854.3917,84908799196.68912,99359787524.16154,89809105745.94608,88970070502.61331,99356260782.30656,96384592387.58788,100000000000,100000000000,11088,0.12833333,10679,2405692197.040328,117618512.06202303,280830.19399862,13730.280873356982,22782.6063,1113.8815918335667,5.163512340625304,,0.10711177408557887
188,2018-03-04,2704,1733,143900,177518,233,71081,173952,66,13338,480087,479005,478909,417475,173952,13338,177518,71081,248719,143900,1733,121716.0,798.0,169591.0,6526.0,53.0,176727.0,47264.0,127.0,1614334994,4759460453.715508,0.57851288,0.57851288,4759460453.73959,4759460453.73959,8227060481.450379,0,0.0,0.911569009339,179.68667619,29.531940927875894,179.68667619,29.531940927875894,4.15217091271261e-06,0.0475946045373959,15.032041051921368,0.0032406754239999998,99999999999.494,99980570915.31987,9163397069.41086,99999999999.494,99999999999.494,29141091594.86205,99999999999.494,99999999999.494,99999999999.494,13010869850.029234,96807332066.32098,99999999999.494,100.0,94751744360.55743,99984035125.7069,99999670598.58926,91156900933.92436,99687689832.6076,99999496865.21782,87014551622.72536,97744977307.1894,99999999999.9078,99999999999.47733,99999996302.02672,99999949334.69812,99999670598.58926,99999496865.21782,97744977307.1894,99687689832.6076,99984035125.7069,94751744360.55743,99999660736.41565,99998825495.91043,99951328346.20793,93471707668.6891,96808278766.26147,85076423793.43578,99336872927.74147,89684102316.46147,88954098514.6399,99352370083.92381,96371936864.62738,100000000000,100000000000,4191,0.04850694,4202,556524290.6128219,26487553.527172044,218726.83779418,10410.217346529138,16684.9796,794.1150057765182,5.172703242349416,,0.10551631608174654
189,2018-03-05,3810,1727,144036,177683,234,71149,174061,66,13355,480271,479177,479082,417646,174061,13355,177683,71149,248887,144036,1727,121367.0,791.0,169629.0,6418.0,54.0,176859.0,46879.0,125.0,1614334995,4680714492.598185,0.56949561,0.56949561,4680714492.62187,4680714492.62187,8219052754.655808,0,0.0,0.9116638453829999,162.21793544,28.99248651690025,162.21793544,28.99248651690025,4.055845637453459e-06,0.0468071449262187,3.7177433040485934,0.0032424437199999995,99999999999.494,99907650859.28368,8964678433.381655,99999999999.494,99999999999.494,29055346923.736324,99999999999.494,99999999999.494,99999999999.494,12996330043.17417,96810814771.53123,99999999999.494,100.0,94743603468.69783,99984046916.46844,99999670588.6437,91166384538.27753,99687531665.04355,99999494323.43633,86989073922.47752,97742954012.56032,99999999999.90778,99999999999.48143,99999996301.9319,99999949335.22418,99999670588.6437,99999494323.43633,97742954012.56032,99687531665.04355,99984046916.46844,94743603468.69783,99999660352.8241,99998807237.11806,99950332356.32477,93457600089.50473,96781340443.03113,85201466337.33499,99327241073.91309,89631571162.84375,88931933653.61406,99351309781.27496,96368159928.47217,100000000000,100000000000,5664,0.06555556,5667,616454646.194475,28854481.964865666,156848.35636835,7341.623747972556,14373.612,672.7877399972363,5.1815918387048105,,0.10442306554912194
190,2018-03-06,2490,1734,144561,178354,234,71379,174727,66,13373,480960,479853,479759,418323,174727,13373,178354,71379,249563,144561,1734,120008.0,738.0,169918.0,6086.0,53.0,177505.0,45092.0,122.0,1614334995,4367713122.679779,0.53323164,0.53323164,4367713122.7018795,4367713122.7018795,8191023889.356742,0,0.0,0.911256330577,185.92175103,27.016372644774798,185.92175103,27.016372644774798,4.0907546226673305e-06,0.0436771312270188,13.567302787008993,0.003255378308,99999999999.494,99816163565.39484,9086424405.50651,99999999999.494,99999999999.494,29007683575.071083,99999999999.494,99999999999.494,99999999999.494,10972241285.982607,96812008201.48561,99999999999.494,100.0,94734158910.06993,99983982427.07793,99999670584.87936,91125633057.7128,99686313667.44963,99999493966.07936,86914480333.32059,97734228141.46255,99999999999.90681,99999999999.4827,99999996301.97017,99999949335.334,99999670584.87936,99999493966.07936,97734228141.46255,99686313667.44963,99983982427.07793,94734158910.06993,99999659779.24312,99998725487.25392,99946168245.69368,93317366729.20839,96696973656.95331,84964629839.9839,99282027455.12593,89516092571.53682,88865387923.87245,99347243081.83229,96359409849.51201,100000000000,100000000000,3824,0.04425926,3837,537860683.0276262,23492211.63445159,205104.23027466,8958.364380923007,17131.2072,748.2419849516493,5.189461688020448,,0.10084768559929712
191,2018-03-07,2842,1743,145218,179187,234,71715,175543,66,13453,481853,480733,480638,419200,175543,13453,179187,71715,250403,145218,1743,116985.0,674.0,169322.0,5528.0,53.0,178276.0,41932.0,116.0,1614334995,3872851486.2695637,0.47510049,0.47510049,3872851486.2891603,3872851486.2891603,8151647011.904434,0,0.0,0.910824322535,221.64391608,23.955462382750998,221.64391608,23.955462382750998,3.910752525187528e-06,0.0387285148628916,29.396553663429852,0.0032699114380000003,99999999999.494,99802686619.33923,8861037326.968851,99999999999.494,99999999999.494,28936039920.808437,99999999999.494,99999999999.494,99999999999.494,10916074440.013199,96810750784.79623,99999999999.494,100.0,94707681483.10788,99983897261.48499,99999670521.65292,91082432253.5296,99684987439.98006,99999493271.25577,86873438878.46782,97724851873.25424,99999999999.90732,99999999999.4772,99999996301.82286,99999949314.80756,99999670521.65292,99999493271.25577,97724851873.25424,99684987439.98006,99983897261.48499,94707681483.10788,99999658294.02727,99998390828.1481,99937210243.6281,93122954091.41519,96536781396.13063,84977304378.66815,99196448318.98044,89324405613.58115,88825192270.72356,99341444885.51869,96336725328.12712,100000000000,100000000000,4640,0.05370369999999999,4671,451174125.4613611,17473303.82368244,150839.67871111,5841.796738877016,21897.409,848.0541299153161,5.1965074094130435,,0.09188729459192244
192,2018-03-08,4299,1745,146026,180091,231,72143,176443,67,13536,482816,481682,481586,420144,176443,13536,180091,72143,251310,146026,1745,115831.0,636.0,169833.0,5283.0,53.0,179140.0,40653.0,113.0,1614334995,3638148414.47805,0.44770401,0.44770401,3638148414.49646,3638148414.49646,8126235946.738064,0,0.0,0.9103232905449999,158.30459989,22.481019625687214,158.30459989,22.481019625687214,3.8992101022521984e-06,0.0363814841449646,0.3929295670030777,0.003288240223,99999999999.494,99782287329.11436,8314391857.006684,99999999999.494,99999999999.494,28932325588.029808,99999999999.494,99999999999.494,99999999999.494,10879367196.464956,96808977031.9897,99999999999.494,100.0,94678956856.65144,99983852469.95972,99999670496.90276,91032329054.50797,99683299894.75264,99999493048.06944,86876482767.23994,97712248999.08954,99999999999.90782,99999999999.4773,99999996301.55954,99999949293.1051,99999670496.90276,99999493048.06944,97712248999.08954,99683299894.75264,99983852469.95972,94678956856.65144,99999657231.31914,99998289881.5852,99932033077.21204,92992052889.21281,96445261226.72687,84861526476.00275,99151108168.46284,89238540438.82837,88819073845.84462,99333712500.3792,96312946662.78185,100000000000,100000000000,7233,0.08371528,7245,631693583.554911,22981950.09457886,112616.74831745,4097.164443368776,10725.146999999999,390.1967655329146,5.204666492828643,,0.08598133563153908
